Path difference [nm]	Intensity [a.u.]
63216	49.3933
63264	51.8267
63312	54.1
63360	52.9067
63408	52.89
63456	49.3267
63504	46.97
63552	41.1833
63600	38.4233
63648	39.6967
63696	40.1833
63744	41.1133
63792	46.05
63840	48.72
63888	52.24
63936	53.8733
63984	55.4367
64032	52.8033
64080	50.1633
64128	48.2633
64176	44.2367
64224	40.4133
64272	39.1133
64320	39.3933
64368	41.2467
64416	43.5367
64464	47.35
64512	53.2033
64560	54.2967
64608	52.2367
64656	52.3233
64704	51.4967
64752	47.0567
64800	44.1533
64848	41.6933
64896	38.9167
64944	39.5067
64992	42.47
65040	44.0867
65088	48.3433
65136	52.2833
65184	53.6767
65232	56.2
65280	54.0667
65328	50.1667
65376	48.4133
65424	44.3433
65472	40.9267
65520	40.9233
65568	39.21
65616	38.7533
65664	40.1633
65712	45.2667
65760	49.8633
65808	53.7433
65856	53.1933
65904	53.7533
65952	52.9367
66000	52.44
66048	47.9
66096	42.6733
66144	39.4867
66192	39.5333
66240	39.6333
66288	44.5733
66336	43.9833
66384	47.4367
66432	51.1333
66480	52.7367
66528	54.78
66576	54.34
66624	49.5067
66672	45.1167
66720	44.54
66768	42.3967
66816	41.6933
66864	39.33
66912	42.19
66960	44.35
67008	49.1933
67056	51.7167
67104	52.2667
67152	52.9733
67200	52.0033
67248	50.53
67296	47.47
67344	44.5367
67392	41.59
67440	41.6767
67488	40.21
67536	40.9533
67584	43.0133
67632	46.2667
67680	50.0433
67728	52.68
67776	52.23
67824	52.1867
67872	50.69
67920	51.1667
67968	47.4833
68016	43.5867
68064	40.8433
68112	40.3533
68160	41.2967
68208	43.7333
68256	43.9633
68304	46.64
68352	52.3733
68400	52.76
68448	53.7367
68496	52.62
68544	43.8467
68592	46.5867
68640	50.75
68688	46.5133
68736	46.7533
68784	45.6033
68832	47.2867
68880	47.1367
68928	46.7667
68976	49.6467
69024	47.81
69072	48.4633
69120	47.67
69168	45.74
69216	47.1067
69264	49.59
69312	43.5167
69360	45.8367
69408	46.7267
69456	44.1767
69504	48.1533
69552	48.8133
69600	45.8167
69648	48.0167
69696	46.2
69744	46.8
69792	47.6667
69840	45.5567
69888	45.34
69936	54.2867
